comid,MMI_BENT,agkffact,bfi,cbnf,conif,crophay,fert,manure,pestic1997,urbmdhi,lon,lat,easting,northing,state
7711098,0.355,0.082022375,49.8080895,2.430292599,0.17211704,16.9535284,3.037865749,1.215146299,18.52005268,1.032702238,-73.46630828,41.95109388,2121.847112,4833.04086,Connecticut
16031200,0.212,0.00040074,80,0.465389141,0,0,0.666935619,0.007328963,0,0.147924021,-100.5028038,42.51739217,-116.4571619,4734.583689,Nebraska
6126713,0.282,0.004801055,55.42964353,0.202201848,5.131155085,1.642536019,1.109349004,0.208715353,7.677014789,22.00608871,-71.20036644,41.98482201,2309.57888,4884.418056,Massachusetts
4415554,0.526,0.132209474,48.77041465,19.58569988,0.537131499,58.74683933,35.27696985,21.73967757,64.19872709,0.467706339,-95.04378249,45.30998861,339.7899398,5019.418967,Minnesota
11591851,0.204,0.106416409,32,14.18266254,0,44.58204334,33.88080495,1.181888545,49.44718141,0.270897833,-97.34190839,45.63885381,161.6223759,5063.09818,South Dakota
17296632,0.467,0.005550701,65.90151276,1.476739843,0.041653041,3.429645125,3.865240079,0.238085539,9.494989342,0.049899074,-98.65979182,41.76432189,29.45709847,4639.116332,Nebraska
12033865,0.412,0.06220276,57.22173822,0.704315956,9.624525168,22.8026037,5.366048829,1.062000115,306.8516278,1.365987745,-81.98668626,35.10814889,1505.75017,3941.036088,South Carolina
5865813,0.303,0,56,0,0,0,0,0,0.046743649,24.73684211,-71.13424894,42.1068314,2311.424001,4899.508917,Massachusetts
22473973,0.475,0,43,0,0,0.884955752,0,0,54.4758159,0,-92.38866173,42.47894985,550.248232,4703.136743,Iowa
4690013,0.569,0.069467307,39.76904919,6.058396676,1.066292384,22.71007244,4.064432458,2.91089078,31.33512195,0.789897267,-78.10245877,40.36438981,1767.06662,4576.211871,Pennsylvania
20097217,0.496,0,31,0,0,0,0,0,128.5509628,5.607476636,-86.16207297,40.43470101,1080.184393,4498.519143,Indiana
4855943,0.535,0.023104024,59.07018357,1.617281661,0.658260708,10.86593733,2.310402373,1.155201187,3.093818546,0.166882996,-93.95696534,46.43733875,426.4860976,5143.085575,Minnesota
4857291,0.605,0.005120482,61.90662651,0.358433735,0,1.807228916,0.512048193,0.256024096,0.248533421,0,-94.12349237,46.42889672,413.6802666,5142.315859,Minnesota
8341381,0.149,0.057894157,18.53693495,0.564498346,7.111356119,28.88643881,5.786108049,0.011025358,15.44426344,1.874310915,-93.77020341,32.35139634,427.5280559,3579.647073,Louisiana
3484673,0.685,0.079545102,27.93254188,1.978253634,4.09408632,19.84910685,5.341284811,0.59347609,9.506918785,0.02219017,-82.69005925,39.05264786,1393.079242,4373.548815,Ohio
166174971,0.476,0.006746962,66.70425928,0.184276798,5.627942626,1.062082558,2.39559838,0.102375999,1.68664474,2.573086609,-71.56486643,41.50198448,2293.325972,4822.457743,Rhode Island
4083582,0.217,0.166261438,32,20.93333333,0,62.87581699,47.40784314,1.847058824,103.9478228,0.392156863,-96.46497324,45.08890168,227.3300835,4998.668955,South Dakota
14278840,0.441,0.101923077,27.29487179,3.057692308,0,79.80769231,15.28846154,0,14.98470718,0,-98.97186706,47.90444831,53.78566976,5322.965249,North Dakota
21541296,0.326,0.095902149,24.70981103,2.535076366,0,39.68418328,19.91845716,0,4.894010455,0,-101.0575006,47.90489085,-101.952771,5337.235902,North Dakota
18502865,0.398,0,26,0,0,15.78947368,0,0,63.65650799,1.754385965,-85.629119,40.53259279,1124.52841,4513.057684,Indiana
3322742,0.742,0.001127466,45.05078471,0.027105182,21.69544765,0.581855312,0.200578348,0.037947255,0.230117775,0.08846695,-70.05456082,44.95770116,2308.712391,5241.228429,Maine
17539917,0.475,0.00645469,33,1.06836248,0,4.689984102,2.092209857,0.044515103,23.61499037,0,-91.84503957,41.777315,595.9845812,4625.696825,Iowa
19333687,0.648,0,48,0,9.556446399,0,0,0,0,0.103452735,-70.95993483,44.74325699,2244.297844,5196.62631,Maine
1031409,0.652,0,47,0,43.23474782,0,0,0,0,0.142877554,-70.76975101,45.39706945,2238.364867,5273.337242,Maine
14221821,0.595,0.002473186,39.62397476,0.079495268,5.63617245,1.093585699,0.300315457,0.008832808,1.331835857,0.105152471,-88.72376576,34.65320928,891.9821117,3842.91298,Mississippi
4591991,0.797,0,47.70042038,0,29.20236515,0,0,0,0.10804898,0.193073489,-71.20104334,45.2382341,2209.738554,5246.069995,New Hampshire
9512460,0.491,0.021161826,56.46473029,0.564315353,0,3.423236515,3.033195021,0,17.57595613,0.518672199,-74.79559063,40.81071231,2038.858248,4680.481179,New Jersey
23898218,0.689,0,77,0,92.98393914,0,0,0,0,0,-122.1081234,43.36570522,-1860.333336,5232.301719,Oregon
1489888,0.292,0.282975207,15.6214876,3.537190083,0,89.91735537,20.33884298,2.652892562,6.455790699,0,-95.46998177,30.92462264,263.9805519,3423.863713,Texas
1312039,0.308,0,68,0,6.884798909,0,0,0,0,0,-106.166696,39.64645778,-631.4849369,4472.283044,Colorado
22718843,0.77,0.01964713,64.61713853,0.838181669,33.94210677,11.17609702,8.733232269,7.456006474,124.5605211,1.481132462,-81.80814495,33.61812556,1540.703826,3776.525867,South Carolina
22718899,0.732,0.018681577,67.15390866,0.823212453,34.78019158,12.91908998,7.836469381,7.754661307,30.05760056,2.133937735,-81.88414459,33.57412422,1534.136953,3770.836636,South Carolina
11646,0.358,0.099873745,59.87370242,8.317266722,0.005719351,24.32869113,11.57184935,1.808101461,43.54367407,17.94732477,-105.0333623,40.43393453,-521.7974002,4546.074072,Colorado
1354828,0.535,0,68,0,20.46178344,0,0,0,0,0,-107.1223437,40.06160839,-706.419632,4531.359738,Colorado
1343706,0.421,0,66,0,8,0,0,0,0.048169661,0,-107.2176297,39.94521748,-716.7006731,4519.704017,Colorado
9343025,0.578,0.003455461,47.94239592,0.130852307,23.10004844,1.097084889,0.416429202,0.271742228,2.494745069,0.178810589,-72.21501575,42.64541678,2206.276781,4936.041634,Massachusetts
7687577,0.61,0,48,0,29.85436893,0,0,0,2.293786236,0,-72.28082502,42.50925602,2204.747846,4919.479154,Massachusetts
22886879,0.689,0.002432251,72.09918684,0.460370257,42.68336362,0.067654511,0.398448976,0,0.093494709,0.26265869,-115.115773,48.96435399,-1112.284083,5663.777471,Montana
17373390,0.494,0.044104122,36.95837517,6.702335282,0.074667216,18.97920475,13.45204562,0.475140967,35.91463078,0.278929255,-98.90067852,41.32198991,6.054412967,4591.32822,Nebraska
188011,0.441,0.002047009,56.25045201,0.006917695,0,0,0.048423866,0,0.783009018,25.39108561,-105.0429072,39.57436243,-535.7430753,4450.431645,Colorado
6866693,0.427,0.178489237,51.08478989,16.21588824,1.079676463,57.26415736,38.20257136,3.895106687,72.60731722,0.868969628,-89.36624519,43.54510634,793.5599208,4827.768421,Wisconsin
3982422,0.52,0.27286476,41.08961345,38.82466933,0.020506511,72.84937968,43.08828053,1.824771865,141.7898597,0.563929047,-84.26853506,40.17865661,1243.849226,4484.309423,Ohio
12129736,0.7,0,83,0,8.157099698,0,0,0,0,0,-85.30726206,44.35551165,1113.103448,4940.222617,Michigan
22328841,0.606,0,66,0,0,0,0,0,0.141549163,0,-95.05448974,47.15997798,344.2755348,5224.989771,Minnesota
187867,0.538,0.007378129,54.96047431,1.15942029,0.658761528,0,4.084321476,0.079051383,0.000958249,6.719367589,-105.0696859,39.67512334,-536.5210299,4461.973205,Colorado
13308673,0.564,0.239054712,48,34.64164996,0.300773417,77.59954168,82.08564881,9.79003151,176.4555649,4.296763105,-91.90878718,43.17448127,588.6912254,4780.768853,Iowa
22223361,0.521,0.008818565,55,0.371308017,11.39240506,3.797468354,3.156118143,0.139240506,14.55346715,0.105485232,-72.27857051,42.06987046,2217.407889,4870.534579,Massachusetts
3881638,0.453,0,31,0,0,0,0,0,16.12371409,1.388888889,-84.75395403,39.55762746,1208.862445,4411.270155,Ohio
125914857,0.301,0.185533285,62.20886738,8.787339786,0.415249804,47.74391839,22.5175582,7.139713576,114.708199,1.128040806,-76.9841268,39.39730561,1882.41121,4485.29159,Maryland
7058227,0.53,0.035686988,56.0544131,5.77288444,0,18.14376706,5.77288444,0.169790719,12.30767967,0.018198362,-95.68504487,47.48081455,297.7127289,5262.092305,Minnesota
7697634,0.717,0,53,0,3.396524487,0.157977883,0,0,0.193513248,32.62243286,-72.5136776,42.14573611,2195.746464,4874.072808,Massachusetts
2890152,0.126,0.254974848,59.19828405,16.22567213,0,64.03778436,30.90604214,16.22567213,100.4358855,5.228886032,-104.9517987,40.22371437,-518.0641254,4521.705253,Colorado
9865506,0.358,0.001321966,66,0.016570407,1.971030436,0.231481481,0.216813348,0.004515035,0.486196952,0.002291896,-82.68456571,35.06326563,1442.304182,3929.102634,South Carolina
120052281,0.669,2.71E-05,61.15937363,0.001754227,20.02533884,0,0.004531754,0,0,0.001044183,-109.8039934,42.95364634,-871.8873044,4894.830897,Wyoming
5077156,0.114,0.128952572,23.26134314,1.643184984,0.881419405,34.34338821,11.17365789,0.328636997,7.645581377,1.450003425,-91.45437724,38.09511151,635.5300626,4217.495925,Missouri
16131367,0.384,0.134066935,48.12814672,4.468897845,0,42.06529992,19.36522399,0.372408154,27.79090016,0.782664564,-101.1495845,43.88864596,-154.6894577,4891.895677,South Dakota
14155324,0.291,0.152735675,27,2.939001848,0,61.18299445,32.9168207,0,5.153793353,0.184842884,-100.3713122,48.97324679,-39.23727851,5450.717744,North Dakota
14155958,0.082,0,26,0,0,0,0,0,0.892588028,0,-100.2126661,48.86227981,-28.81600934,5437.276364,North Dakota
10068075,0.458,0.083603239,41.05802969,8.210526316,3.913630229,30.76923077,20.52631579,0.631578947,467.1424814,8.097165992,-76.56938552,36.86283101,1970.062105,4208.133368,Virginia
14619412,0.472,0.174666839,57.5761418,31.04463708,0,71.26407038,47.17401992,1.33393712,149.1373636,1.125630741,-95.19144901,43.48248887,322.7802257,4816.729406,Iowa
23777583,0.789,0,83.99849057,0,97.20754717,0,0,0,0,0,-121.857138,43.98956863,-1813.708283,5293.683689,Oregon
4831078,0.57,0.000251518,55,0.020951417,8.631916329,0.04048583,0.017459514,0.001163968,0.012957051,0.357624831,-93.39426819,47.59334475,470.359002,5271.179094,Minnesota
4940281,0.43,0.040340206,65.11340206,7.974226804,0.206185567,24.07216495,7.974226804,3.283505155,16.27896616,0,-95.40410303,47.01292163,317.2744534,5209.405105,Minnesota
6117790,0.274,0.006559902,53.75081316,0.251671485,3.984459704,1.965124684,1.090576437,0.055926997,2.465502098,1.301048066,-71.68263774,41.89149812,2272.141005,4863.386938,Rhode Island
12016974,0.556,0,71.73552806,0,20.96774194,0,0,0,0.092310291,0,-85.39789233,46.61752835,1081.967419,5190.8034,Michigan
6098005,0.581,0,43,0,0.959846425,0,0,0,0.254403134,0.01599744,-73.13714083,42.31289427,2139.476904,4879.949415,Massachusetts
23934034,0.564,0.001247911,68.87069045,0.070144972,50.89688662,0.250420543,0.168347932,0.004676331,10.54270975,0.388696234,-122.6075739,42.14870638,-1952.971068,5112.600162,Oregon
358643,0.391,0,68.71783498,0,70.69341999,0,0,0,0.001573534,0.013754922,-122.4783948,42.13037574,-1943.027263,5106.47662,Oregon
3881524,0.654,0.258078495,33.00021505,40.03698925,1.430107527,72.64516129,49.33129032,1.429892473,122.1059894,0.430107527,-84.64620692,39.66169253,1217.053487,4423.703995,Ohio
5292729,0.379,0.224324324,11.01544402,2.563706564,0,79.53667954,19.22779923,22.43243243,10.67767492,0,-95.64573019,32.98955987,252.7817652,3653.238746,Texas
18509200,0.363,0.310992851,24.52561415,46.54391765,0.005375477,84.4890609,55.11887868,37.59557598,166.8092703,0.927269795,-84.6387632,40.31228255,1210.860418,4496.105135,Ohio
19377172,0.156,0.044153846,39,1.351648352,17.25274725,20.43956044,7.83956044,0,9.123690847,0.494505495,-92.23653031,31.44018854,572.5494816,3478.639685,Louisiana
6127395,0.641,0,56,0,0,0,0,0,0,49.543379,-71.40655037,41.75006769,2299.335514,4853.641656,Rhode Island
10539578,0.733,0.009957764,73.69407293,0.450865831,28.91735886,9.58749824,2.885541321,5.410389976,12.12441967,0.063353513,-81.34046835,33.67943223,1583.634133,3788.269153,South Carolina
4194970,0.653,0.052475987,43.80398435,2.095695482,2.312344361,14.08751334,1.573105656,0.477054429,27.39289911,2.205620776,-75.54820236,41.63078813,1956.033515,4758.567935,Pennsylvania
15219066,0.575,0,26.09774011,0,72.20338983,0.11299435,0,0,0.069178761,1.073446328,-92.65981739,33.07507236,531.7515785,3659.660965,Arkansas
2165517,0.436,0.209647147,48,36.8978979,0,86.71171171,77.98873874,14.25600601,237.3172342,0,-93.41734843,42.72962969,465.8338219,4730.875779,Iowa
12259182,0.375,0.12196677,58.74869486,13.36551627,0.170371065,38.86648535,19.57607303,0.467238738,80.0196561,7.019600488,-85.0119795,41.72506341,1164.633162,4650.193463,Indiana
4858265,0.423,0.02168601,68,3.273929864,0,14.25184076,3.273929864,4.533133658,7.988694638,0.199675527,-94.69822881,46.0096017,368.5256123,5096.516321,Minnesota
4489374,0.368,0,39,0,0,0,0,0,1.839905262,0,-74.92393957,39.93496286,2048.665151,4580.261285,New Jersey
4857925,0.461,0,69,0,0,0,0,0,6.370276779,0,-94.57479158,46.19688929,378.4940966,5117.128912,Minnesota
534525,0.331,0.007128263,8.288470893,0.1527485,0,2.010702124,0.68736825,0.025458083,0.624338402,2.286362899,-96.02273766,35.74533199,226.6540452,3959.917143,Oklahoma
1261057,0.339,0.305931034,15.77898194,2.9136289,0.26272578,73.727422,32.77832512,1.45681445,11.2368903,0,-95.99850758,32.04822655,216.8663993,3549.71479,Texas
2741764,0.289,0.092696954,41.78072479,4.972689076,2.573529412,27.33718487,2.210084034,2.762605042,5.441577291,0.512079832,-75.36263479,41.39444226,1977.117622,4735.464944,Pennsylvania
6140572,0.201,0.003460208,67,0.269896194,0.92272203,1.614763552,3.508650519,0.14994233,0.102527436,28.02768166,-71.48838449,41.43472059,2301.711819,4816.617108,Rhode Island
9315167,0.786,0,57.54661922,0,17.22419929,0,0,0,0.026928671,0.166073547,-71.22322405,43.83993822,2251.471891,5090.483096,New Hampshire
6332416,0.241,0.001587242,50.00471832,0.011701425,10.33311315,0.792677173,0.304237048,0.052656412,0,15.6365009,-84.09320003,33.83376387,1325.38864,3779.618393,Georgia
6658571,0.554,0.069114583,63,11.27658991,0.054824561,42.0504386,15.64172149,2.910087719,80.32076482,0.219298246,-95.84002249,46.41942532,281.7623405,5144.569959,Minnesota
729879,0.243,0.067293712,26.07355728,1.133161068,0.723514212,16.26184324,3.364685616,0.720757967,10.2956839,3.514211886,-90.58850709,37.64848307,712.7453425,4169.550232,Missouri
23918169,0.501,0,36.62049861,0,38.22714681,0,0,0,0.343314875,1.108033241,-124.077941,42.88981226,-2041.347811,5242.963319,Oregon
4855979,0.462,0.121428571,59,8.5,0,33.13492063,12.14285714,6.071428571,1.457034744,0,-93.933372,46.43533728,428.2959003,5142.841516,Minnesota
21351551,0.144,0,54.8862862,0,60.94548552,0,0,0,0.960522299,0.157774508,-109.0903747,33.83029854,-996.2467663,3862.188599,Arizona
1451159,0.599,0.044576547,17,0.7752443,7.736156352,32.247557,8.721498371,0.38762215,4.082273933,0.407166124,-95.89431334,32.08995917,226.8329156,3554.074369,Texas
747,0.647,0.000396221,51.61401624,0.009005024,7.327245727,0.726721223,0.255742677,0,1.699168548,0.082151095,-68.06506715,46.0335865,2425.63745,5409.05598,Maine
120052036,0.527,0,46.74047399,0,0.12255133,0.075416203,0,0,0.03117934,0.045249722,-74.99892986,41.20381754,2012.240619,4720.686654,Pennsylvania
4966619,0.457,0.10553075,61.62558531,12.84983952,0.150203113,44.85045584,14.44136846,3.331154258,28.68826168,1.180693376,-95.3967985,45.91935233,314.1425656,5087.880408,Minnesota
3284084,0.559,0.018980813,48.0217833,0.141534989,20.72234763,5.045146727,1.326297968,7.443340858,0.269981091,0.180586907,-84.9464447,33.7916537,1246.479858,3768.349944,Georgia
19225145,0.332,0.083801906,26.71817563,4.867597005,0,24.30224643,10.89414568,0,100.0621668,0.03403676,-90.35694178,33.14305868,746.5396964,3670.256921,Mississippi
9541707,0.294,0.157803443,21,4.387661406,12.58249641,55.09325681,10.72539455,13.65050215,3.282599234,0.918220947,-94.14359684,33.64270608,393.9484651,3723.127483,Arkansas
19735013,0.446,0.0005714,64.13096847,0.006620393,1.170595377,0.029016715,0.087271589,0.018616514,0.143726713,0.020998939,-83.66048962,35.17420469,1351.704957,3932.560135,North Carolina
22887131,0.447,0,73.35788192,0,80.52343274,0,0,0,0,0.007608034,-115.0042742,48.80048952,-1109.705644,5643.333729,Montana
166997574,0.315,0.054841295,49.78061575,2.161464637,3.952142521,17.24831729,5.678924552,2.291862616,16.28993635,1.912141792,-85.54003022,35.03473694,1181.105234,3902.435103,Tennessee
229047,0.321,0,50,0,0,0,0,0,0.48477149,11.42857143,-104.9461345,39.84270539,-523.3569234,4479.19851,Colorado
22927448,0.223,0.006268513,73,0.569864778,1.706374759,0,0.341918867,0,0.328927412,0,-113.2370545,47.03999915,-1034.514417,5412.009622,Montana
4268384,0.583,0.002256944,70,0.338541667,0,0,2.03125,0.007523148,0.154890623,0,-109.2607374,44.78760548,-786.2641029,5089.70705,Wyoming
22295338,0.555,0,47,0,0.242130751,0,0,0,0,0,-74.49101507,43.2423669,2003.939692,4957.20804,New York
7711476,0.304,0.03985854,47.35173999,1.392307393,1.67179767,13.51856903,1.740384241,0.696153696,10.05858619,0.253302677,-73.14601948,41.68229142,2155.741117,4809.429683,Connecticut
1157071,0.672,0.022010408,20.51649114,0.419675381,34.27580225,11.54008177,4.091834965,24.13133441,3.922198112,0.738446289,-94.35069379,31.70948659,372.0137808,3509.028229,Texas
23491283,0.614,0,74.92628148,0,40.50074074,0,0,0,0,0,-114.8758443,44.00114085,-1254.450215,5110.600074,Idaho
13344010,0.449,0,62.17486819,0,0.263620387,0,0,0,0.012934258,0.175746924,-89.86254371,46.05008659,742.7168887,5104.39922,Wisconsin
3397968,0.539,0,38,0,0,0,0,0,14.58725762,19.53896817,-87.30284453,41.56081825,975.1495937,4616.715735,Indiana
166421038,0.265,0,50,0,40.65845284,0,0,0,0,0.04039588,-69.00125304,46.16805961,2348.988095,5400.334255,Maine
22238094,0.441,0,55,0,0.623376623,0,0,0,0.24481051,0.415584416,-93.49585179,47.67270896,462.7783844,5280.043303,Minnesota
22238722,0.496,0,55,0,0.309597523,0,0,0,0.81839332,0,-93.66564408,47.52261601,449.889692,5263.457885,Minnesota
24518492,0.283,0.00029209,65.15886191,0.053175308,52.67652395,0,0.071899008,0.000748948,0.035741179,0,-120.4510641,44.18945279,-1693.335494,5274.025287,Oregon
1797479,0.684,4.93E-05,60,0.008350731,1.935851205,2.562156007,0.003036629,0.001897893,1.372380091,0.493452268,-91.3972127,46.55927184,622.8503382,5157.437277,Wisconsin
21656852,0.542,0.005683494,35,0.057855927,6.069200227,1.418037436,0.588769144,0.272263188,1.548511017,4.87804878,-87.15520183,33.22696853,1044.974256,3691.712617,Alabama
6267354,0.69,0.006416883,66.87090651,0.070877735,11.80091514,2.09826518,1.237953463,6.07852195,7.689777151,0.399863819,-83.35123583,34.72969248,1384.819545,3885.751932,South Carolina
5735763,0.426,0.004716203,11,0.05895254,4.515015937,3.272216861,1.768576191,0.02947627,7.984168766,0.035090797,-98.62453987,31.58728128,-34.02324967,3508.447374,Texas
5878349,0.591,0.006885861,60.91867093,0.207979981,7.243153065,1.000973168,2.313777283,0.129987488,0.664224451,7.048519394,-70.4417835,41.64845789,2383.155991,4864.088099,Massachusetts
1816231,0.672,0,62.9118649,0,8.233673987,0,0,0,0.010836933,0.043487715,-91.28679317,46.39278894,631.7148215,5139.116627,Wisconsin
19432638,0.311,0.070391885,27.18624804,1.855537556,18.04623415,15.45424156,8.771632081,1.012111394,32.54725815,0.426855923,-92.04082983,32.59587513,590.0097056,3606.892965,Louisiana
7152968,0.678,0,58,0,13.09672063,0,0,0,0,0,-92.65977895,48.39662112,525.1838039,5360.440453,Minnesota
4796858,0.382,0,53,0,12.28150874,0,0,0,0.00040538,0.27598896,-90.98889678,47.66784501,650.9768488,5281.342814,Minnesota
21526754,0.294,0.235452323,26,6.278728606,0,77.99511002,26.68459658,0,33.93287988,0,-103.5019919,48.89775308,-269.1108909,5469.483989,North Dakota
2580363,0.612,0,36.15204819,0,3.855421687,0,0,0,2.241929464,42.09638554,-97.74526454,31.14844072,47.44942097,3455.760421,Texas
14378235,0.247,0.060458445,41,0.490203611,0,59.13689333,6.53604815,0.163401204,21.51213461,0,-101.7615008,44.39672833,-197.8004203,4953.413419,South Dakota
120053889,0.506,0.063208556,28,1.229946524,1.604278075,11.4973262,4.919786096,0,130.8205705,2.139037433,-92.00088328,32.0411522,594.3318448,3545.433491,Louisiana
7096311,0.595,0,53,0,15.90607,0,0,0,0.012323587,0,-91.43910798,48.02227927,616.3838866,5319.95514,Minnesota
5105048,0.294,0.262654711,14.94855211,17.2074085,0,80.97897986,14.07878877,5.475084522,62.65258776,1.86682346,-93.95130226,40.48484472,419.3737645,4482.007084,Missouri
120054031,0.412,0,61,0,0,0,0,0,0.038346571,0,-120.1066823,41.90945906,-1754.524466,5010.644691,California
20310443,0.248,0.00023695,56,0.022447923,5.274839092,0,0.013718175,0,0.025088279,0,-120.0873124,40.85246485,-1792.923965,4891.794328,California
7884686,0.488,0.049631074,54.67891955,1.993627128,7.618081029,13.6468079,12.1151187,0.153355933,2.097046268,0.013394881,-110.8249531,41.15233925,-998.6108396,4711.778749,Wyoming
1813677,0.476,0,61.63641188,0,2.117867274,0.005789159,0,0,0.011696962,0.054032149,-90.82816508,46.29440031,667.2743118,5129.050596,Wisconsin
2555205,0.496,0.01611444,67.70760935,1.757938886,37.22288796,8.627920911,1.611443978,0.048831636,0,0,-121.1347287,41.52676952,-1855.516712,4997.864466,California
6777419,0.305,0,46.90963031,0,36.60429028,0,0,0,0.201249522,0,-72.47257654,42.83410003,2179.749912,4951.647216,New Hampshire
7709574,0.269,0,48.74478422,0,4.358388111,0,0,0,3.148248001,0,-73.48267404,42.02186694,2118.612159,4840.61157,Connecticut
1850279,0.263,0.015653595,67,0.870098039,3.717320261,7.230392157,1.334150327,0.812091503,4.979380153,0.776143791,-91.52462149,46.00527311,614.2306942,5095.691536,Wisconsin
4429213,0.226,0.000303054,63,0.045458078,34.7890279,0,0.272748465,0.00101018,0,0,-109.1102291,44.28173689,-785.7464264,5031.087542,Wyoming
18324378,0.55,0,61,0,3.530992132,0,0,0,0,0,-109.7323998,43.10507129,-862.5769507,4910.480098,Wyoming
3192814,0.476,0.001057118,71.40375215,0.226819939,30.98573009,0.104170095,0.131130277,0.007088123,0.097677686,0.001265736,-110.6568889,41.94495105,-965.7623585,4797.206321,Wyoming
12877614,0.358,0,53.78534862,0,0,0,0,0,0,0,-107.7366969,42.9165968,-703.6486262,4858.182374,Wyoming
14278116,0.222,0.151270941,24.68230003,5.024171073,0.001133576,62.34836401,24.76617005,0,33.12752206,0.100969207,-99.93071228,47.75953672,-19.27488776,5312.88,North Dakota
22103549,0.462,0,49,0,0.611246944,0,0,0,0,0,-106.4259087,42.79375413,-598.6895773,4826.208207,Wyoming
23077759,0.588,0,66,0,15.04578075,0,0,0,0,0,-120.738043,48.50130217,-1536.249135,5755.27237,Washington
16128005,0.386,0.006092187,32.80720355,0.190239868,0,9.850364689,0.691781337,0,4.843562999,0.045116174,-100.4097055,44.14712073,-92.64462382,4914.980675,South Dakota
6647596,0.407,0.168436725,35,25.83953681,0,65.34325889,37.46732837,0.64598842,78.44240981,0.165425972,-96.44255214,45.48802197,230.9899774,5042.932249,Minnesota
2350924,0.202,0.151651007,47.90880527,19.91560541,0.019732548,55.26479562,35.73093912,22.84437091,87.21649943,0.499385255,-94.9576846,45.0122439,345.7373412,4986.174835,Minnesota
120052268,0.077,0.032397037,48.03896643,0.977501857,3.019956408,8.886624458,1.87272519,0.705529897,7.057437021,2.668799211,-73.29582588,41.46009625,2149.102803,4781.627091,Connecticut
6495242,0.19,0.001664488,50,0.012358883,7.138047138,0.819964349,0.234818776,0,0.367887032,28.35809071,-84.68063215,34.056769,1268.774181,3799.838747,Georgia
7850359,0.561,0,44.57355475,0,42.52730663,0.106562472,0,0,4.992529744,0.195364532,-98.77401522,29.82389462,-58.35156026,3313.293868,Texas
7095977,0.333,0,53,0,31.06060606,0,0,0,0.004977204,0,-91.30297172,48.04965208,626.4672181,5323.211986,Minnesota
6810874,0.63,0.038303456,64.08796895,4.927739789,7.72500462,19.09074108,8.212899649,2.258547403,22.54910542,0.24025134,-88.47909859,44.88919258,857.00401,4980.591686,Wisconsin
166766621,0.383,0.115518694,58.55113118,13.20213644,0.356072778,55.72104738,22.00356073,6.0509792,43.10032195,0.2301446,-88.13949688,44.99826669,883.0938431,4994.26135,Wisconsin
17484325,0.329,0.001178094,55.48330371,0.117809372,1.1925919,0.014030493,0.594401833,0.005354971,0,0,-105.4171502,41.51119946,-537.1414038,4670.620674,Wyoming
417449,0.54,0.148620811,18.07781305,3.342504409,0,41.34038801,11.25679012,0.702292769,22.72579536,0.035273369,-96.43141318,35.28396756,187.9009114,3909.93689,Oklahoma
12555002,0.433,0.219698468,25.74696926,8.673736061,0,75.35837687,40.17561012,0.801985288,31.70667164,0.038945542,-98.75064395,45.46501867,50.45464956,5050.71838,South Dakota
11440381,0.371,0.046800297,31,4.246473645,0,14.7735709,8.329621381,0,0.002367258,0,-98.88040606,46.03540329,44.98596823,5114.816553,North Dakota
6495140,0.484,0.018608013,60.73554578,0.146541928,10.86622739,6.419904271,1.664066638,20.63299869,0.805273544,4.048175545,-84.66136833,34.14705523,1269.733004,3810.035435,Georgia
3769910,0.372,0.040218878,32,2.068399453,0.383036936,11.40902873,3.906976744,0.229822161,1.603485226,0.820793434,-79.79422206,39.49276629,1637.415966,4455.648346,West Virginia
15969963,0.635,0,55,0,83.73831776,0,0,0,0,0,-106.3582339,41.41529348,-617.5751709,4671.884945,Wyoming
56068,0.605,0,47,0,0,0,0,0,157.9539725,4.872881356,-80.16284975,26.63925685,1784.125035,3011.699792,Florida
12501379,0.465,0.05718339,73.87547893,4.772859066,0.403852128,24.9404577,4.038573056,1.835715025,10.04382918,0.776638708,-84.77026483,45.63683149,1141.351148,5086.740973,Michigan
167122195,0.163,0.16572443,49.2196325,26.91359965,0.010840696,64.65391078,44.42110684,10.22169223,72.65236491,0.907004896,-94.33310498,44.99940055,394.9298246,4983.748201,Minnesota
2352958,0.376,0.064574132,51,14.88012618,0.105152471,27.86540484,16.00315457,1.965299685,40.81209688,16.92954784,-93.9127798,44.78813551,427.7943323,4959.820586,Minnesota
150816208,0.669,0,56.33686168,0,81.8337863,0,0,0,0,0,-121.8216948,45.4893491,-1746.802112,5457.969315,Oregon
166766862,0.158,0.104469327,46.2990099,4.79530937,2.847854202,30.12692617,7.861739586,3.272508793,139.0085105,0.457194455,-77.13434952,42.52699953,1804.342753,4832.020482,New York
6216372,0.502,0,46.92967942,0,0,0,0,0,0,0.206825233,-74.03006887,41.38003613,2089.472547,4758.358969,New York
19533116,0.165,0.102024236,32.36160837,3.949325255,1.266868631,28.89011292,6.911319196,1.974662627,5.874532356,0.082621867,-86.84102225,35.40252204,1059.607043,3935.146544,Tennessee
9304836,0.403,0,69,0,9.195402299,0,0,0,0,0,-113.3258192,48.90705555,-984.5973875,5619.553106,Montana
10313002,0.863,0,49.07476167,0,17.4611139,0,0,0,0.012204999,0,-73.58936208,43.45509596,2071.559823,4998.140466,New York
18299394,0.502,0,60.0828581,0,0.6709158,0,0,0,0,0.03354579,-109.176071,42.70941517,-825.9173427,4857.291513,Wyoming
